RXF393	ACHN	UO-31	NCI-H226	NCI-H322M	UACC-257	SK-MEL-2	A549	UACC-62	HOP 92	EKVX	NCI-H23	HOP 62	HCC2998	HCT-15	COLO 205	SNB-19	SW-620	KM12	HT-29	HCT-116	TK-10	SN12C	HL-60(TB)	CCRF-CEM	786-0	CAKI-1	A498	PC-3	SK-MEL-28	SK-MEL-5	RPMI 8226	SR	K-562	MOLT-4	M14	MDA-MB-435	MALME-3M	LOX-IMVI	SK-OV-3	DU-145	NCI-H460	NCI-H522	IGR-OV1	NCI/ADR-RES	OVCAR-3	OVCAR-8	OVCAR-4	OVCAR-5	SNB-75	U251	HS-578T	BT-549	MDA-MB-231	MCF-7	SF-539	T-47D	SF-268	SF-295
5P_tRNA-Glu-TTC-2-1	0	4.31224001996388	4.8143610080013	7.29199698403476	7.13551753167803	0	4.44267994849198	0	7.95546851247278	6.28935707873887	7.46050789801765	6.55920099626688	0	5.58533407463231	0	6.12768976514772	7.69863323996027	7.33114629405471	7.29060257066136	0	7.29244348476966	4.00801182344413	7.11546193973144	5.97398562506698	6.66257485944621	5.92527054387858	0	7.32208953619845	5.41052474179241	0	0	0	6.85874638969144	0	5.94334553816605	0	0	0	0	0	0	0	0	4.12140816584521	6.05381034286533	0	4.9727918827142	0	4.23284981887206	7.65613287951814	0	6.40577424719226	5.78837754987883	4.29283117424774	6.98247768824594	0	0	0	0
5P_tRNA-Glu-TTC-4-1	0	0	0	0	0	0	0	0	7.95546851247278	6.28935707873887	0	0	0	5.58533407463231	0	0	0	0	0	0	0	0	0	4.99675723287257	0	0	4.81768782631636	0	0	0	0	0	0	0	4.01201964617332	0	5.80983676516216	12.6556677644527	0	0	5.33410710117128	6.90618616425955	0	0	6.05381034286533	0	0	0	4.23284981887206	0	0	0	0	3.36461945808204	6.98247768824594	0	0	0	0
5P_tRNA-Glu-TTC-4-2	0	0	5.78849286845042	7.29199698403476	0	0	0	0	7.95546851247278	0	0	0	0	0	0	4.18829681786447	0	7.33114629405471	6.29978803667852	5.26461017598867	0	0	0	0	4.14711580717588	0	5.7918798054421	0	0	0	0	0	6.85874638969144	0	6.2605770070975	4.30973516880555	0	0	0	0	5.33410710117128	0	6.17371866225589	5.07935572491309	0	5.61554674226876	2.82383737707661	0	4.23284981887206	0	0	5.10914623826512	0	4.85304786772246	7.97676198951559	0	0	0	0
5P_tRNA-Gly-GCC-1-5	0	5.27546487428144	8.57329983592297	7.29199698403476	0	15.4721686896286	0	0	8.95255948602296	0	0	0	7.23865556105255	0	0	5.14817632009443	7.69863323996027	0	0	0	0	0	7.11546193973144	4.99675723287257	4.14711580717588	0	0	7.32208953619845	0	0	4.83391009524471	0	6.85874638969144	0	4.01201964617332	0	0	0	0	4.37960113048283	0	0	6.17371866225589	4.12140816584521	0	5.61554674226876	2.82383737707661	0	5.19396597076141	8.39023469235398	8.3085921658219	4.15035138968771	5.78837754987883	6.2365440098789	0	5.06728289869606	0	4.51779249008501	5.03191679950609
5P_tRNA-Gly-GCC-2-1	4.82121264224322	7.41612448441427	8.76547139704691	0	7.13551753167803	0	5.40912118708691	0	8.95255948602296	6.28935707873887	8.4564065648612	0	7.23865556105255	0	7.03982269443784	6.44548540669205	7.69863323996027	0	0	5.26461017598867	0	5.53192111239347	0	0	6.40238584039503	5.92527054387858	7.3593768518134	7.99677653537216	5.41052474179241	0	4.83391009524471	0	8.84939331453928	0	6.74061747271828	0	0	0	0	0	6.31611326204071	6.90618616425955	0	0	6.05381034286533	0	5.22814880607827	7.41428567676214	5.19396597076141	8.65255226374326	9.30631522497409	4.15035138968771	0	6.4043415317845	0	0	0	0	5.03191679950609
5P_tRNA-Gly-GCC-2-3	4.82121264224322	4.31224001996388	7.76878275567048	0	0	0	0	0	0	0	0	0	0	0	6.0507454362995	6.12768976514772	0	8.3266596176968	0	0	0	4.00801182344413	0	0	4.14711580717588	0	0	0	5.41052474179241	0	0	0	0	0	4.96660202473128	0	5.80983676516216	0	0	0	0	0	0	0	6.05381034286533	0	0	0	4.23284981887206	7.07474212986077	0	4.15035138968771	0	4.85304786772246	0	0	0	0	0
5P_tRNA-Gly-GCC-2-4	0	5.84795768550529	6.36472854638919	7.29199698403476	0	0	0	0	0	0	0	7.55153122875961	0	0	0	5.14817632009443	0	0	0	0	7.29244348476966	0	0	0	5.10581680291084	0	5.7918798054421	5.03578141366379	0	0	0	4.18780351567234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23284981887206	6.08540463102311	8.3085921658219	4.15035138968771	0	4.29283117424774	0	0	0	0	0
5P_tRNA-Gly-GCC-2-5	0	5.27546487428144	5.78849286845042	0	7.13551753167803	0	0	6.95236359001907	7.95546851247278	0	0	0	0	0	0	4.18829681786447	7.69863323996027	0	0	0	0	4.00801182344413	0	0	4.14711580717588	0	4.81768782631636	6.01362220174587	6.39346472075426	0	0	4.18780351567234	0	0	0	0	0	0	0	4.37960113048283	6.31611326204071	0	0	0	0	0	0	0	0	7.65613287951814	9.30631522497409	0	5.78837754987883	5.56990659411337	0	0	8.21938349572635	0	0
5P_tRNA-Gly-GCC-2-6	0	7.05596579567719	5.78849286845042	0	0	0	0	0	7.95546851247278	0	0	0	0	0	0	5.14817632009443	10.014994830301	8.91012345354641	0	0	0	5.53192111239347	9.69172814911416	0	6.40238584039503	0	5.7918798054421	7.32208953619845	5.41052474179241	0	0	4.18780351567234	8.43539804526646	0	5.53610193076937	4.30973516880555	0	0	0	0	6.31611326204071	0	0	4.12140816584521	0	0	4.66230394459321	0	4.23284981887206	9.97232771576743	0	5.10914623826512	0	4.85304786772246	7.97676198951559	0	8.80273158110123	0	0
5P_tRNA-Gly-GCC-3-1	0	5.27546487428144	4.8143610080013	0	0	0	0	0	7.95546851247278	0	0	0	0	0	0	5.14817632009443	9.2789584796884	7.33114629405471	6.29978803667852	0	0	4.00801182344413	7.11546193973144	0	0	0	6.3681360087105	6.01362220174587	0	0	0	4.18780351567234	0	0	4.01201964617332	4.30973516880555	5.80983676516216	0	0	0	0	0	0	5.65002386973591	0	0	2.82383737707661	0	4.23284981887206	8.06938118174774	8.3085921658219	6.66596994783228	5.78837754987883	5.82787018992396	0	0	8.80273158110123	0	0
5P_tRNA-Gly-GCC-4-1	0	4.31224001996388	6.77538275849764	0	0	0	0	0	0	0	0	0	0	0	0	4.18829681786447	0	0	0	0	7.29244348476966	0	0	0	0	5.92527054387858	5.7918798054421	5.03578141366379	0	0	0	0	0	0	4.01201964617332	0	0	0	0	0	0	0	0	5.07935572491309	0	0	0	0	0	7.07474212986077	0	0	0	4.29283117424774	0	0	0	0	0
5P_tRNA-Gly-TCC-2-1	0	0	4.8143610080013	0	7.13551753167803	0	0	0	0	0	0	0	6.2481766851706	5.58533407463231	0	5.14817632009443	7.69863323996027	0	0	0	0	4.00801182344413	0	0	4.14711580717588	0	0	5.03578141366379	0	0	0	0	0	4.00786891984203	5.53610193076937	0	0	0	0	0	0	0	0	5.07935572491309	0	0	2.82383737707661	0	4.23284981887206	6.08540463102311	0	0	0	3.36461945808204	6.98247768824594	0	0	0	0
5P_tRNA-Gly-TCC-3-1	0	5.84795768550529	0	0	0	0	0	0	0	0	7.46050789801765	0	0	0	0	4.18829681786447	0	0	0	5.26461017598867	7.29244348476966	0	0	0	4.14711580717588	0	0	5.03578141366379	0	0	0	4.18780351567234	0	0	0	0	0	0	0	0	0	0	6.17371866225589	0	0	0	0	0	4.23284981887206	7.07474212986077	0	6.40577424719226	0	4.29283117424774	0	0	7.22421593053486	0	0
5P_tRNA-His-GTG-1-1	7.9450471632303	7.94403780344188	7.09467447436838	8.8708091486719	7.13551753167803	0	6.39204446212594	6.95236359001907	0	0	9.0399993594578	7.55153122875961	6.2481766851706	7.5626198953593	6.0507454362995	5.71951349201756	9.2789584796884	0	6.87863339606215	7.23618510230567	7.29244348476966	4.00801182344413	7.11546193973144	7.2820762079418	5.10581680291084	6.9133511770585	8.35497724972717	7.00241364119802	6.97269542101028	6.69692252007925	9.82839870237611	8.63358520827649	9.17069570982672	6.92718607324681	6.52047181314806	5.84536577980822	7.79041806331949	0	8.16706865324938	7.63776338252725	6.89502759598648	8.70492373682451	6.17371866225589	8.1286673736798	6.05381034286533	7.18075752819766	7.85833176522038	9.14531870151238	7.48401434460662	7.07474212986077	8.3085921658219	6.88633129742011	6.77526638718071	7.1344780317666	7.97676198951559	6.62326975519739	0	6.46976908606873	8.16210143009909
5P_tRNA-His-GTG-1-2	0	4.31224001996388	5.78849286845042	7.29199698403476	0	0	0	0	7.95546851247278	0	0	0	0	0	0	4.18829681786447	0	0	0	0	0	6.25635978184008	8.11025045779864	0	0	0	4.81768782631636	6.01362220174587	5.41052474179241	0	0	4.18780351567234	0	0	4.01201964617332	0	0	0	0	0	0	0	6.17371866225589	0	0	0	0	0	0	8.39023469235398	8.3085921658219	5.10914623826512	0	0	6.98247768824594	5.06728289869606	0	0	5.03191679950609
5P_tRNA-His-GTG-1-5	4.82121264224322	0	6.77538275849764	7.29199698403476	7.13551753167803	0	0	10.4652497099471	0	6.28935707873887	0	7.55153122875961	0	0	0	5.14817632009443	0	0	0	0	7.29244348476966	0	0	7.54356488762826	5.10581680291084	0	0	0	5.41052474179241	5.13950719743702	7.78895493895025	6.44496945981655	6.85874638969144	7.24674131509123	4.01201964617332	4.30973516880555	8.1110422372553	0	0	5.3445241543007	0	5.9181646290821	0	4.12140816584521	6.05381034286533	5.61554674226876	6.61892740245617	7.41428567676214	4.23284981887206	6.08540463102311	8.3085921658219	4.15035138968771	6.77526638718071	6.81511463689019	0	0	0	4.51779249008501	6.00969768903902
5P_tRNA-His-GTG-1-6	0	7.41612448441427	6.77538275849764	0	0	0	0	0	0	6.28935707873887	0	0	0	0	0	6.7057582528382	0	7.33114629405471	5.31798536054297	6.24572249046456	7.29244348476966	0	7.11546193973144	0	6.66257485944621	6.9133511770585	7.09809853694262	8.16607382991879	5.41052474179241	0	4.83391009524471	4.18780351567234	6.85874638969144	4.00786891984203	4.01201964617332	0	5.80983676516216	0	6.18204847047257	0	0	6.90618616425955	0	0	7.04291086877084	0	4.66230394459321	6.83354583910078	5.76573075878442	8.39023469235398	8.3085921658219	4.15035138968771	5.78837754987883	5.82787018992396	0	5.06728289869606	0	0	5.03191679950609
5P_tRNA-His-GTG-1-7	10.5515772008651	8.56347427294751	8.46667594974222	9.60654152301926	8.71362341235898	0	7.96550914011579	9.11319935427887	10.5355793719291	10.2719599902446	10.6231335601361	10.3522794542081	8.23387133170927	8.87996192273064	11.1587308266756	8.81056454807845	10.500023226938	9.90862323024977	10.4523133254982	10.3151799201892	10.0918884604324	0	8.69347160600518	9.81043742099909	8.06868418141054	8.71213156791985	9.01631796833598	10.946045097736	8.18850920683632	8.80166301657571	9.82839870237611	9.01606601386084	9.84782855643172	8.16823407063668	9.09227860305532	10.0943912437421	8.37320670727434	0	9.74868107705804	9.95388460376488	8.88590753678319	9.98299654201683	9.74024444880844	9.59249940431514	9.20430120276812	9.28856534139842	9.19160574943894	9.72943169732596	10.2844452725222	9.87289462188575	11.6264191762516	9.6231489805193	8.57318270079985	9.59418997085874	9.29524976409444	10.8317449536442	8.21938349572635	9.94671508352769	10.1583190285911
5P_tRNA-His-GTG-1-8	10.4981742147775	8.05053448773127	8.67258298651153	7.29199698403476	9.44921376337492	0	6.39204446212594	8.75137340371436	9.95110277019473	10.1789283722223	7.46050789801765	9.13135780450254	7.23865556105255	9.46390331453592	7.03982269443784	9.15383721202288	9.2789584796884	8.91012345354641	9.67544106617167	9.39864829816831	9.28552465663178	4.9624658404336	8.69347160600518	9.90654907356009	8.15583089883165	8.90434657863017	9.35277240709522	9.3153117638448	9.07930977565457	8.90834727117404	8.87296014335304	8.69483439055587	9.65540711929573	7.92124660695743	10.1497971858721	9.28180375940845	9.95526562756815	0	8.48799254162615	9.4805189994169	9.94321453624092	8.8971365931821	9.47754736757696	8.49946415663312	8.35825953340226	8.91074563651465	9.2359250995836	9.28259059170944	8.40619145384095	10.4573441513081	11.7638812153751	8.46314079573452	8.08927020677866	9.32805366334517	6.98247768824594	10.5791304543076	8.21938349572635	8.91582113727972	8.31360077593236
5P_tRNA-His-GTG-1-9	12.3915762645214	9.14716508132762	10.6699288233711	8.8708091486719	9.93405079907699	0	8.9626203093464	10.6420097152042	12.75720790692	11.6635549106665	11.7746334646095	10.8665214966837	8.81723555717721	11.8032995710913	11.1587308266756	9.86334529412702	12.598794934267	10.130801206565	11.5106714662419	11.6364284211206	11.6759693951729	4.9624658404336	10.4279957701585	10.3095380960458	9.7374170949162	11.2942245291765	11.4803522401088	11.7859417980979	11.1047762442286	10.8801120365357	11.1924244228664	11.025941455427	11.654064754143	10.4861443901347	9.20755248497765	11.4352833981092	11.8066572431953	12.6556677644527	10.4110281209564	10.4181522610261	11.4069480155472	12.198195201312	10.6780369384011	10.3039688364068	7.04291086877084	10.17203038528	5.80022400616314	11.8873106660447	10.3839038258332	11.99509104027	13.5520823166393	11.2864757374596	10.0852916870466	10.9391169795188	9.78002036098271	12.1428583572375	10.3855387139501	12.4309405717643	11.7424396472496
5P_tRNA-His-GTG-2-1	4.82121264224322	4.31224001996388	5.78849286845042	0	0	0	0	0	9.53655100630728	0	0	0	0	0	0	5.14817632009443	7.69863323996027	8.3266596176968	5.31798536054297	5.26461017598867	0	5.9391420395522	0	0	5.10581680291084	5.92527054387858	0	5.03578141366379	0	6.11889628242868	0	0	0	4.96231835315136	4.01201964617332	0	0	0	7.17207922762212	0	0	0	0	6.37545112195843	0	0	2.82383737707661	0	4.23284981887206	7.07474212986077	8.3085921658219	4.15035138968771	0	0	0	0	0	0	5.03191679950609
5P_tRNA-Ile-AAT-2-1	0	5.27546487428144	5.78849286845042	0	0	0	4.44267994849198	0	0	0	0	0	0	0	0	0	0	7.33114629405471	5.31798536054297	0	0	0	0	0	5.10581680291084	0	0	6.01362220174587	0	0	4.83391009524471	0	6.85874638969144	0	5.94334553816605	0	5.80983676516216	0	0	0	0	0	0	4.12140816584521	0	0	2.82383737707661	0	0	7.65613287951814	0	0	0	0	6.98247768824594	0	0	0	5.03191679950609
5P_tRNA-Ile-AAT-3-1	0	5.84795768550529	4.8143610080013	0	0	0	0	0	0	0	0	0	6.2481766851706	5.58533407463231	0	4.18829681786447	0	7.33114629405471	0	0	0	0	0	0	4.14711580717588	0	0	6.01362220174587	0	0	0	0	6.85874638969144	0	0	0	0	0	0	0	0	0	0	4.12140816584521	0	0	0	0	0	6.08540463102311	0	4.15035138968771	0	3.36461945808204	6.98247768824594	5.06728289869606	0	0	0
5P_tRNA-Ile-AAT-5-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0507454362995	0	0	0	0	0	0	0	0	0	0	0	6.3681360087105	5.03578141366379	5.41052474179241	5.13950719743702	0	0	0	4.96231835315136	0	0	0	0	0	0	0	0	0	0	0	0	2.82383737707661	0	0	7.07474212986077	0	4.15035138968771	5.78837754987883	4.29283117424774	0	0	0	0	0
5P_tRNA-Ile-AAT-5-5	4.82121264224322	5.84795768550529	5.78849286845042	0	7.13551753167803	0	0	6.95236359001907	0	0	0	0	0	0	0	5.14817632009443	8.69515669236099	7.33114629405471	0	0	0	4.00801182344413	0	0	4.14711580717588	5.92527054387858	7.58051361245735	7.00241364119802	5.41052474179241	5.13950719743702	0	0	7.85251774849373	0	4.96660202473128	0	0	0	0	0	6.31611326204071	0	6.17371866225589	5.65002386973591	0	0	4.66230394459321	5.84614017433962	5.76573075878442	7.65613287951814	8.3085921658219	5.68010794583347	6.77526638718071	5.82787018992396	6.98247768824594	5.06728289869606	7.22421593053486	0	5.03191679950609
5P_tRNA-Ile-AAT-6-1	0	0	4.8143610080013	0	0	0	0	5.96396623529933	0	0	0	6.55920099626688	0	0	0	4.18829681786447	0	0	5.31798536054297	0	0	0	0	0	0	0	4.81768782631636	0	5.41052474179241	0	0	0	0	0	0	0	0	0	0	0	0	0	6.17371866225589	4.12140816584521	0	0	0	0	0	6.08540463102311	0	0	0	3.36461945808204	6.98247768824594	0	0	0	0
5P_tRNA-Ile-TAT-3-1	0	5.84795768550529	4.8143610080013	0	8.13037812410711	0	4.44267994849198	0	9.53655100630728	0	0	0	0	0	0	6.12768976514772	7.69863323996027	7.33114629405471	0	0	0	5.9391420395522	0	0	4.14711580717588	0	5.7918798054421	7.58362051977582	0	5.13950719743702	6.79546350718123	0	0	0	4.96660202473128	0	0	0	0	0	6.31611326204071	0	0	6.37545112195843	0	0	0	5.84614017433962	4.23284981887206	0	0	6.08809376458357	6.77526638718071	4.85304786772246	0	6.04560590649147	8.21938349572635	5.48595515757823	5.03191679950609
5P_tRNA-Leu-AAG-4-1	0	5.27546487428144	4.8143610080013	0	7.13551753167803	0	0	0	0	0	0	6.55920099626688	0	0	0	6.12768976514772	0	8.91012345354641	0	0	0	0	0	0	4.14711580717588	0	0	6.01362220174587	0	0	0	0	6.85874638969144	0	4.96660202473128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.08540463102311	0	0	0	3.36461945808204	6.98247768824594	0	0	0	0
5P_tRNA-Leu-CAA-1-1	0	4.31224001996388	4.8143610080013	0	0	0	4.44267994849198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.99675723287257	5.10581680291084	0	6.3681360087105	6.59112201281005	0	0	0	0	6.85874638969144	0	0	0	5.80983676516216	0	0	0	0	0	6.17371866225589	5.07935572491309	0	5.61554674226876	2.82383737707661	5.84614017433962	5.19396597076141	8.06938118174774	0	0	0	4.29283117424774	0	0	0	0	0
5P_tRNA-Leu-CAA-4-1	0	0	6.36472854638919	0	0	0	0	0	0	0	0	0	0	0	0	5.71951349201756	8.69515669236099	8.3266596176968	0	0	0	0	8.11025045779864	0	0	0	6.77880057705721	0	5.41052474179241	0	0	0	6.85874638969144	0	0	4.30973516880555	0	0	0	4.37960113048283	0	5.9181646290821	0	5.07935572491309	0	5.61554674226876	2.82383737707661	5.84614017433962	5.76573075878442	7.07474212986077	0	0	0	4.29283117424774	0	0	0	0	5.03191679950609
5P_tRNA-Leu-CAG-1-7	0	0	4.8143610080013	0	0	15.4721686896286	0	0	0	0	0	0	6.2481766851706	0	0	4.18829681786447	7.69863323996027	0	0	0	0	0	0	0	4.14711580717588	0	4.81768782631636	6.01362220174587	0	0	0	0	0	0	4.01201964617332	0	0	0	0	0	5.33410710117128	0	0	0	0	0	2.82383737707661	0	0	6.08540463102311	0	0	0	4.29283117424774	0	0	0	0	0
5P_tRNA-Leu-CAG-2-1	0	6.57486934073074	0	0	0	0	0	0	0	6.28935707873887	7.46050789801765	0	0	5.58533407463231	6.0507454362995	8.28147718952139	0	8.91012345354641	6.87863339606215	5.26461017598867	0	4.9624658404336	7.11546193973144	0	5.67674600445607	0	5.7918798054421	0	0	0	0	5.14766910448229	6.85874638969144	0	5.94334553816605	0	0	0	0	0	0	0	0	5.65002386973591	6.05381034286533	5.61554674226876	4.26613405980777	5.84614017433962	0	8.06938118174774	0	0	0	0	6.98247768824594	0	8.80273158110123	0	0
5P_tRNA-Leu-TAA-3-1	0	4.31224001996388	9.22399859723422	0	0	0	4.44267994849198	0	7.95546851247278	0	0	0	0	0	0	4.18829681786447	7.69863323996027	0	0	0	0	4.00801182344413	7.11546193973144	0	0	0	0	6.01362220174587	5.41052474179241	5.13950719743702	0	5.14766910448229	0	0	5.53610193076937	0	0	0	0	0	0	5.9181646290821	7.16369149159585	4.12140816584521	0	5.61554674226876	4.9727918827142	0	5.76573075878442	6.08540463102311	9.30631522497409	4.15035138968771	0	0	0	0	0	4.51779249008501	0
5P_tRNA-Leu-TAA-4-1	0	5.84795768550529	0	0	0	0	0	0	0	0	0	6.55920099626688	0	0	0	4.18829681786447	0	0	0	0	0	0	0	0	4.14711580717588	0	4.81768782631636	7.58362051977582	0	0	0	0	0	5.53177203116807	4.01201964617332	0	0	0	6.18204847047257	0	0	5.9181646290821	0	0	0	0	2.82383737707661	0	0	7.07474212986077	0	4.15035138968771	0	0	6.98247768824594	0	0	0	0
5P_tRNA-Leu-TAG-2-1	0	5.27546487428144	8.76547139704691	0	0	0	5.40912118708691	0	7.95546851247278	0	0	7.55153122875961	0	0	0	4.18829681786447	0	8.3266596176968	0	5.26461017598867	0	4.00801182344413	7.11546193973144	4.99675723287257	6.66257485944621	0	5.7918798054421	6.01362220174587	7.38485845774999	5.13950719743702	0	5.14766910448229	6.85874638969144	0	5.94334553816605	0	0	0	0	4.37960113048283	0	0	6.17371866225589	0	0	0	2.82383737707661	5.84614017433962	5.19396597076141	8.65255226374326	9.30631522497409	4.15035138968771	0	5.82787018992396	8.55981421409952	0	7.22421593053486	5.48595515757823	5.03191679950609
5P_tRNA-Leu-TAG-3-1	0	5.27546487428144	5.78849286845042	0	0	0	4.44267994849198	0	8.95255948602296	0	0	0	0	0	0	4.18829681786447	0	0	6.29978803667852	0	0	0	0	0	5.67674600445607	0	4.81768782631636	5.03578141366379	0	5.13950719743702	0	0	0	0	4.96660202473128	0	0	0	0	0	0	0	0	5.07935572491309	0	0	0	0	4.23284981887206	8.39023469235398	0	4.15035138968771	0	3.36461945808204	0	5.06728289869606	0	0	6.00969768903902
5P_tRNA-Lys-CTT-1-1	4.82121264224322	8.48967438260097	5.78849286845042	9.28507600910711	9.12780153830746	0	7.19201845388661	8.26728504197146	0	8.59645282344604	10.0386283516875	6.55920099626688	8.55484067393638	5.58533407463231	9.20119468558731	8.19928774589972	9.69341527189003	10.130801206565	7.87249020707715	7.55619813016482	9.28552465663178	5.53192111239347	8.11025045779864	0	4.14711580717588	8.49031237020526	9.625410415419	9.38559325090765	6.97269542101028	5.13950719743702	4.83391009524471	4.18780351567234	8.43539804526646	4.00786891984203	7.10018641653304	7.05334789468983	5.80983676516216	0	6.18204847047257	7.48656495393458	9.38751064283223	5.9181646290821	7.16369149159585	7.62831321995163	7.04291086877084	0	4.26613405980777	6.83354583910078	8.24622700566873	11.6190478248805	11.3046051579364	8.6552747779615	7.35583188735616	7.5469462636091	10.5569440488767	7.35436972523378	7.22421593053486	6.46976908606873	8.31360077593236
5P_tRNA-Lys-CTT-11-1	4.82121264224322	7.5672826380206	6.36472854638919	0	7.13551753167803	0	0	0	8.95255948602296	0	0	0	0	0	0	0	9.2789584796884	0	5.31798536054297	0	0	4.00801182344413	0	0	4.14711580717588	0	6.77880057705721	7.32208953619845	5.41052474179241	0	4.83391009524471	4.18780351567234	0	0	5.94334553816605	4.30973516880555	0	0	0	0	0	0	6.17371866225589	7.04699192545396	0	0	4.26613405980777	0	5.76573075878442	8.87443244232253	8.3085921658219	5.10914623826512	5.78837754987883	5.82787018992396	0	0	8.21938349572635	0	0
5P_tRNA-Lys-CTT-5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	5.58533407463231	0	5.71951349201756	0	0	0	0	0	0	0	0	4.14711580717588	0	0	5.03578141366379	0	0	0	4.18780351567234	0	0	0	0	5.80983676516216	0	0	0	0	5.9181646290821	0	4.12140816584521	0	5.61554674226876	0	0	0	6.08540463102311	0	0	0	0	0	5.06728289869606	0	0	0
5P_tRNA-Lys-CTT-7-1	0	0	7.35594861387259	0	0	0	0	0	7.95546851247278	0	0	0	0	0	0	5.14817632009443	0	0	0	0	0	0	0	0	4.14711580717588	0	0	6.01362220174587	0	6.11889628242868	0	0	0	0	4.96660202473128	0	0	0	0	0	0	0	6.17371866225589	4.12140816584521	0	0	0	5.84614017433962	4.23284981887206	6.08540463102311	8.3085921658219	0	0	4.29283117424774	0	0	0	0	0
5P_tRNA-Lys-TTT-3-2	0	4.31224001996388	5.78849286845042	0	0	0	0	0	7.95546851247278	0	0	0	0	0	0	6.12768976514772	7.69863323996027	7.33114629405471	0	0	0	0	0	0	4.14711580717588	0	5.7918798054421	6.59112201281005	0	0	0	4.18780351567234	0	0	4.01201964617332	0	0	0	0	4.37960113048283	6.31611326204071	0	0	0	0	5.61554674226876	0	0	0	7.07474212986077	0	4.15035138968771	0	5.56990659411337	0	0	7.22421593053486	0	0
5P_tRNA-Met-CAT-2-1	0	4.31224001996388	7.09467447436838	0	7.13551753167803	0	0	0	7.95546851247278	6.28935707873887	7.46050789801765	6.55920099626688	6.2481766851706	0	0	7.57393136990002	8.69515669236099	0	0	5.26461017598867	7.29244348476966	0	7.11546193973144	4.99675723287257	5.67674600445607	6.9133511770585	7.3593768518134	7.58362051977582	5.41052474179241	0	5.80839321231788	0	0	0	6.52047181314806	0	5.80983676516216	0	6.18204847047257	0	5.33410710117128	0	7.74529605497969	0	6.05381034286533	0	4.26613405980777	0	5.19396597076141	9.52539088663244	0	0	0	5.56990659411337	6.98247768824594	0	7.22421593053486	0	0
5P_tRNA-Met-CAT-3-2	0	6.25671968838299	6.36472854638919	0	0	0	0	0	0	6.28935707873887	0	0	0	0	0	5.14817632009443	0	0	0	0	7.29244348476966	0	0	0	4.14711580717588	5.92527054387858	4.81768782631636	0	0	0	4.83391009524471	5.14766910448229	0	4.00786891984203	0	4.30973516880555	0	0	0	0	0	0	0	4.12140816584521	0	0	3.71818228871362	0	4.23284981887206	6.08540463102311	0	0	0	3.36461945808204	0	0	7.22421593053486	0	0
5P_tRNA-Met-CAT-4-2	6.37174606066935	5.27546487428144	6.36472854638919	7.29199698403476	8.13037812410711	0	0	0	0	0	7.46050789801765	0	0	0	6.0507454362995	4.18829681786447	0	0	0	5.26461017598867	0	0	0	0	4.14711580717588	0	0	0	6.39346472075426	0	0	0	0	0	5.53610193076937	0	0	0	0	5.3445241543007	0	0	0	0	0	5.61554674226876	2.82383737707661	0	4.23284981887206	7.07474212986077	0	5.68010794583347	5.78837754987883	4.29283117424774	0	5.06728289869606	0	0	5.03191679950609
5P_tRNA-Met-CAT-7-1	0	4.31224001996388	4.8143610080013	0	0	0	0	0	0	0	0	6.55920099626688	0	0	0	0	7.69863323996027	8.3266596176968	0	0	0	4.00801182344413	7.11546193973144	0	0	0	0	5.03578141366379	0	0	0	4.18780351567234	8.84939331453928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23284981887206	7.07474212986077	10.3051754055332	0	0	0	0	0	8.21938349572635	0	0
